#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1717839087 1855344025 1731773216 2835887 0 14868720 14924693 968775 11515 70529.97 77919.59 24238.76 18827.40
1717839097 1855349121 1731773902 2835887 0 14868800 14924768 968775 11515 70533.86 77914.89 24235.41 18831.68
1717839108 1855355136 1731774390 2835887 0 14869235 14924791 968775 11515 70229.62 78213.28 24539.64 18533.18
1717839118 1855357704 1731774746 2835887 0 14869365 14924813 968775 11515 70231.11 78209.52 24538.04 18538.52
1717839128 1855364200 1731775298 2835887 0 14869800 14924945 968775 11515 69996.09 78445.14 24773.25 18301.32
1717839139 1855372003 1731775844 2835887 0 14869995 14925014 968775 11515 69988.01 78445.72 24780.75 18300.74
1717839149 1855376910 1731776330 2835887 0 14870149 14925100 968775 11515 69897.37 78533.48 24871.25 18213.56
1717839159 1855380788 1731776598 2835887 0 14870247 14925189 968775 11515 69897.21 78537.89 24870.96 18208.57
1717839169 1855386356 1731777278 2835887 0 14870380 14925277 968775 11515 69855.80 78578.38 24912.82 18169.17
1717839180 1855390313 1731777654 2835887 0 14870430 14925414 968775 11515 69826.10 78610.44 24942.52 18136.15
1717839190 1855392569 1731777832 2835887 0 14870498 14925526 968775 11515 69801.33 78632.39 24967.29 18113.20
1717839200 1855393202 1731777846 2835887 0 14870525 14925659 968775 11515 69797.24 78638.35 24971.38 18109.29
1717839211 1855396091 1731778110 2835887 0 14870543 14925814 968775 11515 69820.82 78614.34 24947.80 18131.67
1717839221 1855400475 1731778510 2835887 0 14870624 14925885 968775 11515 69817.45 78617.84 24952.80 18128.63
1717839231 1855406102 1731778984 2835887 0 14870978 14925894 968775 11515 69615.05 78832.80 25153.65 17913.66
1717839241 1855410767 1731779288 2835887 0 14871128 14926105 968775 11515 69817.43 78630.89 24950.82 18115.57
1717839252 1855416027 1731779702 2835887 0 14871281 14926108 968775 11515 69812.45 78636.99 24955.77 18109.48
1717839262 1855418558 1731780134 2835887 0 14871329 14926216 968775 11515 69822.63 78629.26 24945.49 18116.81
1717839272 1855420601 1731780290 2835887 0 14871385 14926309 968775 11515 69822.65 78630.48 24945.98 18115.98
1717839282 1855425221 1731780730 2835887 0 14871450 14926405 968775 11515 69828.88 78627.48 24939.74 18119.06
1717839293 1855428489 1731781232 2835887 0 14871531 14926472 968775 11515 69826.68 78630.44 24943.14 18116.02
1717839303 1855429319 1731781338 2835887 0 14871615 14926542 968775 11515 69828.37 78626.90 24939.76 18119.11
1717839313 1855433269 1731781732 2835887 0 14871652 14926656 968775 11515 69827.66 78628.46 24941.47 18118.06
1717839324 1855436650 1731782006 2835887 0 14871709 14926751 968775 11515 69828.09 78629.33 24941.71 18117.64
1717839334 1855441083 1731782312 2835887 0 14871836 14926783 968775 11515 69819.53 78636.85 24949.28 18109.61
1717839344 1855441577 1731782446 2835887 0 14871975 14926798 968775 11515 69824.51 78633.21 24944.69 18113.25
1717839354 1855445242 1731782726 2835887 0 14872123 14926803 968775 11515 69824.86 78631.24 24943.88 18114.77
1717839365 1855449113 1731783124 2835887 0 14872187 14926892 968775 11515 69827.52 78630.65 24941.10 18116.55
1717839375 1855454405 1731783592 2835887 0 14872201 14927032 968775 11515 69826.28 78632.28 24942.34 18114.32
1717839385 1855460687 1731784168 2835887 0 14872277 14927117 968775 11515 69844.69 78617.05 24923.44 18129.41
1717839396 1855464415 1731784724 2835887 0 14872391 14927162 968775 11515 69835.74 78621.46 24932.42 18125.01
1717839406 1855467693 1731784918 2835887 0 14872474 14927236 968775 11515 69836.75 78620.50 24931.87 18125.47
1717839416 1855471811 1731785506 2835887 0 14872549 14927317 968775 11515 69836.36 78620.46 24932.31 18126.01
1717839427 1855476370 1731785946 2835887 0 14872634 14927386 968775 11515 69837.94 78617.49 24930.68 18128.57
1717839437 1855482465 1731786576 2835887 0 14872788 14927467 968775 11515 69755.43 78704.15 25013.27 18042.31
1717839447 1855487013 1731787082 2835887 0 14872912 14927576 968775 11515 69825.95 78631.66 24942.25 18114.81
1717839457 1855490975 1731787394 2835887 0 14873037 14927604 968775 11515 69825.23 78630.71 24942.93 18116.29
1717839468 1855495177 1731787830 2835887 0 14873124 14927674 968775 11515 69821.17 78634.11 24949.09 18112.36
1717839478 1855498450 1731788088 2835887 0 14873232 14927718 968775 11515 69823.43 78631.55 24945.19 18115.59
1717839488 1855502255 1731788444 2835887 0 14873460 14928062 968775 11515 69823.68 78633.02 24944.94 18113.55
1717839499 1855504050 1731788552 2835887 0 14873514 14928160 968775 11515 69822.84 78633.46 24945.87 18113.60
1717839509 1855510130 1731789082 2835887 0 14873580 14928246 968775 11515 69822.55 78633.47 24946.07 18113.57
1717839519 1855517696 1731789678 2835887 0 14873940 14928676 968775 11515 69828.45 78626.20 24940.18 18119.32
1717839529 1855521337 1731789998 2835887 0 14874027 14928791 968775 11515 69825.34 78630.18 24943.28 18115.85
1717839540 1855524252 1731790340 2835887 0 14874116 14928855 968775 11515 69821.82 78632.75 24946.92 18113.72
1717839550 1855529245 1731790858 2835887 0 14874292 14928883 968775 11515 69823.79 78631.03 24945.45 18115.43
1717839560 1855533514 1731791196 2835887 0 14874373 14928981 968775 11515 69851.88 78598.97 24916.75 18148.13
1717839571 1855538148 1731791628 2835887 0 14874425 14929115 968775 11515 69817.11 78636.94 24951.51 18110.66
